"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"64",2022-03-08 00:05:15,1,303,100,47.1346773699202,6.17616410683284
"65",2022-03-08 00:05:20,1,303,100,48.2326534163054,5.7715441704262
"66",2022-03-08 00:05:25,1,303,100,49.0712449659306,6.33904235315177
"67",2022-03-08 00:05:30,1,303,100,46.8513835899214,6.18159473987096
"68",2022-03-08 00:05:35,1,303,100,48.6849974239033,5.43281890578981
"69",2022-03-08 00:05:40,1,303,100,46.653188929147,5.79131430558317
"70",2022-03-08 00:05:45,1,303,100,49.2481543912466,5.98445779779769
"71",2022-03-08 00:05:50,1,303,100,49.863854674018,6.00138107339361
"72",2022-03-08 00:05:55,1,303,100,48.338194806648,6.14178307787707
"73",2022-03-08 00:06:00,1,303,100,47.917018518063,6.66311103959561
"74",2022-03-08 00:06:05,1,303,100,47.9255125492303,5.91200451484595
"75",2022-03-08 00:06:10,1,303,100,47.8384340482337,5.68519797418402
"76",2022-03-08 00:06:15,1,303,100,46.1199668632587,5.75160199665382
"77",2022-03-08 00:06:20,1,303,100,48.3689526984797,5.72500336590017
"78",2022-03-08 00:06:25,1,303,100,47.7177754953439,6.01501257137653
"79",2022-03-08 00:06:30,1,303,100,47.7627358696501,6.19949310565589
"80",2022-03-08 00:06:35,1,303,100,49.139029488211,5.36954769295706
"81",2022-03-08 00:06:40,1,303,100,52.1647146482971,5.10373144111618
"82",2022-03-08 00:06:45,1,303,100,48.911733483575,5.58208308562777
"83",2022-03-08 00:06:50,1,303,100,47.073568310766,6.50629665429448
"84",2022-03-08 00:06:55,1,303,100,47.2254134581597,5.89659309105196
"85",2022-03-08 00:07:00,1,303,100,49.5135888856649,5.98811708811445
"86",2022-03-08 00:07:05,1,303,100,49.5126442632959,6.54202912475934
"87",2022-03-08 00:07:10,1,303,100,46.3940906102174,5.84992567274901
"88",2022-03-08 00:07:15,1,303,100,47.0037285833559,6.36123544986729
"89",2022-03-08 00:07:20,1,303,100,50.1912140968144,5.95123832701273
"90",2022-03-08 00:07:25,1,303,100,49.0898482750754,5.91761926731743
"91",2022-03-08 00:07:30,1,303,100,48.8112023785107,5.70308239125891
"92",2022-03-08 00:07:35,1,303,100,48.7244245628411,6.18794584046484
"93",2022-03-08 00:07:40,1,303,100,49.0698275850187,5.68983366732345
"94",2022-03-08 00:07:45,1,303,100,48.1233667974106,5.71794750529418
"95",2022-03-08 00:07:50,1,303,100,48.126020603036,6.64137593465647
"96",2022-03-08 00:07:55,1,303,100,47.4113043506695,5.82815980226433
"97",2022-03-08 00:08:00,1,303,100,46.9866418490608,6.05372195143056
"98",2022-03-08 00:08:05,1,303,100,50.5373032094716,5.67413597640948
"99",2022-03-08 00:08:10,1,303,100,47.3019031985502,6.11000034755382
"100",2022-03-08 00:08:15,1,303,100,49.159713127626,5.73447537739791
"101",2022-03-08 00:08:20,1,303,100,48.8107849101119,5.83847937178001
"102",2022-03-08 00:08:25,1,303,100,47.3886282002439,6.063916500484
"103",2022-03-08 00:08:30,1,303,100,49.228819011156,6.45672191710101
"104",2022-03-08 00:08:35,1,303,100,48.5818146018135,5.95443318242455
"105",2022-03-08 00:08:40,1,303,100,47.5116460364281,6.47043894528954
"106",2022-03-08 00:08:45,1,303,100,50.028571039442,5.98742843678039
"107",2022-03-08 00:08:50,1,303,100,49.0066496647106,5.79161170429248
"108",2022-03-08 00:08:55,1,303,100,48.3793519971211,6.04486691245374
"109",2022-03-08 00:09:00,1,303,100,47.0857810496211,5.75535559545062
"110",2022-03-08 00:09:05,1,303,100,50.0953232612558,6.18388650976069
"111",2022-03-08 00:09:10,1,303,100,50.3095111367911,6.28842154747293
"112",2022-03-08 00:09:15,1,303,100,49.1659721715919,5.93159447257989
"113",2022-03-08 00:09:20,1,303,100,46.8660122877902,6.3101602383582
"114",2022-03-08 00:09:25,1,303,100,47.2739371315641,5.87138759694285
"115",2022-03-08 00:09:30,1,303,100,47.3653896002447,6.10964334175846
"116",2022-03-08 00:09:35,1,303,100,48.1304539447835,5.56713444562533
"117",2022-03-08 00:09:40,1,303,100,48.7787598350688,6.47354814587703
"118",2022-03-08 00:09:45,1,303,100,50.7888303303827,5.54928555166637
"119",2022-03-08 00:09:50,1,303,100,51.1882661548411,5.54381593576745
"120",2022-03-08 00:09:55,1,303,100,48.0316785540506,6.06191462966131
"121",2022-03-08 00:10:00,1,303,100,48.7705345963888,5.85116410836841
"122",2022-03-08 00:10:05,1,303,100,48.3813330374494,5.97290043055475
"123",2022-03-08 00:10:10,1,303,100,46.7554072876444,6.22564432213788
"124",2022-03-08 00:10:15,1,303,100,48.9785790992888,6.11019832417802
"125",2022-03-08 00:10:20,1,303,100,47.1784875872954,5.95930917499232
"126",2022-03-08 00:10:25,1,303,100,48.6761922126675,5.89881174452834
"127",2022-03-08 00:10:30,1,303,100,48.1167971187969,5.99418842740317
"128",2022-03-08 00:10:35,1,303,100,49.9451828363553,5.77700566163742
"129",2022-03-08 00:10:40,1,303,100,49.9177496462382,5.85559407123084
"130",2022-03-08 00:10:45,1,303,100,50.4440392152229,5.56688104665561
"131",2022-03-08 00:10:50,1,303,100,49.1831415519811,6.49797811968592
"132",2022-03-08 00:10:55,1,303,100,48.5527550192185,6.0713958309966
"133",2022-03-08 00:11:00,1,303,100,48.8804188459329,5.5550608214957
"134",2022-03-08 00:11:05,1,303,100,50.5134128177551,5.93383172135551
"135",2022-03-08 00:11:10,1,303,100,49.4959143751651,5.92030715372044
"136",2022-03-08 00:11:15,1,303,100,48.0135628946066,6.02142554316561
"137",2022-03-08 00:11:20,1,303,100,46.4412139101321,5.92489186970637
"138",2022-03-08 00:11:25,1,303,100,50.6342752552433,5.75835894682344
"139",2022-03-08 00:11:30,1,303,100,46.4873237090619,6.11495059483
"140",2022-03-08 00:11:35,1,303,100,51.6065247689986,6.33407837913278
"141",2022-03-08 00:11:40,1,303,100,48.8827917057832,6.37799721275849
"142",2022-03-08 00:11:45,1,303,100,48.7788678810987,6.37522259186
"143",2022-03-08 00:11:50,1,303,100,48.1963004729011,6.27510318430193
"144",2022-03-08 00:11:55,1,303,100,48.7338467127078,5.79448669682815
"145",2022-03-08 00:12:00,1,303,100,48.9811017223603,6.08999243781861
"146",2022-03-08 00:12:05,1,303,100,48.0183573516197,5.84053625506635
"147",2022-03-08 00:12:10,1,303,100,47.7578941518234,6.14332859619287
"148",2022-03-08 00:12:15,1,303,100,50.4163198313822,5.87571423650829
"149",2022-03-08 00:12:20,1,303,100,47.6250889029144,5.66330532130961
"150",2022-03-08 00:12:25,1,303,100,48.6842964614027,6.31110274661247
"151",2022-03-08 00:12:30,1,303,100,49.6479300707928,6.17888831370788
"152",2022-03-08 00:12:35,1,303,100,50.1108465800004,6.14834308687926
"153",2022-03-08 00:12:40,1,303,100,46.4537761910452,6.24339743569693
"154",2022-03-08 00:12:45,1,303,100,48.927146977848,6.23665091272531
"155",2022-03-08 00:12:50,1,303,100,50.0618145306937,6.0424309621635
"156",2022-03-08 00:12:55,1,303,100,47.830497323883,6.34430240176996
"157",2022-03-08 00:13:00,1,303,100,48.2811845517669,6.12965297377565
"158",2022-03-08 00:13:05,1,303,100,47.8341900567784,6.24890598057814
"159",2022-03-08 00:13:10,1,303,100,47.6493995418255,5.18844424068005
"160",2022-03-08 00:13:15,1,303,100,49.6743852721997,6.45032851382946
"161",2022-03-08 00:13:20,1,303,100,47.0862558372196,6.19429892411016
"162",2022-03-08 00:13:25,1,303,100,48.8490785686461,6.04156970319135
"163",2022-03-08 00:13:30,1,303,100,48.6480109821551,5.24099668106306
"164",2022-03-08 00:13:35,1,303,100,45.6987145922276,5.8207254886526
"165",2022-03-08 00:13:40,1,303,100,50.3658730790259,5.61420843119328
"166",2022-03-08 00:13:45,1,303,100,49.679287853565,6.14975923334832
"167",2022-03-08 00:13:50,1,303,100,50.2681241870747,5.72466666449605
"168",2022-03-08 00:13:55,1,303,100,48.6165583064615,6.35489730732976
"169",2022-03-08 00:14:00,1,303,100,48.368330387138,5.66322946797596
"170",2022-03-08 00:14:05,1,303,100,49.1393332594779,6.03006589763751
"171",2022-03-08 00:14:10,1,303,100,49.6013271852213,5.98009875161965
"172",2022-03-08 00:14:15,1,303,100,50.1114541754356,5.58666340245858
"173",2022-03-08 00:14:20,1,303,100,49.6745938493672,5.4519352196893
"174",2022-03-08 00:14:25,1,303,100,50.3872826233202,6.10495492290108
"175",2022-03-08 00:14:30,1,303,100,49.4435462746811,6.14996635800154
"176",2022-03-08 00:14:35,1,303,100,47.4792215946536,6.28347022434738
"177",2022-03-08 00:14:40,1,303,100,48.134146615613,5.99337487806769
"178",2022-03-08 00:14:45,1,303,100,47.5253922480858,6.04163096811964
"179",2022-03-08 00:14:50,1,303,100,47.6295159804899,5.79750735047048
"180",2022-03-08 00:14:55,1,303,100,49.7021116364326,5.99485420685544
"181",2022-03-08 00:15:00,1,303,100,49.022963890395,5.98157166358625
"182",2022-03-08 00:15:05,1,303,100,48.4173829070765,6.56377647281555
"183",2022-03-08 00:15:10,1,303,100,50.0666306069291,5.82541268079868
"184",2022-03-08 00:15:15,1,303,100,49.6265937386202,6.08444572499539
"185",2022-03-08 00:15:20,1,303,100,49.4960882473944,5.77220725956902
"186",2022-03-08 00:15:25,1,303,100,48.190179659897,6.18871258719452
"187",2022-03-08 00:15:30,1,303,100,47.7582700122446,5.9866969470264
"188",2022-03-08 00:15:35,1,303,100,49.587230885586,5.77670685030594
"189",2022-03-08 00:15:40,1,303,100,49.1688042864348,6.226497924021
"190",2022-03-08 00:15:45,1,303,100,47.4198340870175,6.32313145742722
"191",2022-03-08 00:15:50,1,303,100,48.7059133647964,5.12879312957823
"192",2022-03-08 00:15:55,1,303,100,47.1116163518222,5.5567255226536
"193",2022-03-08 00:16:00,1,303,100,48.7945388415282,5.83325039524421
"194",2022-03-08 00:16:05,1,303,100,49.1426234712532,5.1999457194194
"195",2022-03-08 00:16:10,1,303,100,49.4254668918359,6.46978906396473
"196",2022-03-08 00:16:15,1,303,100,48.0916981002785,5.80470008079822
"197",2022-03-08 00:16:20,1,303,100,49.6052995768775,5.91833299025547
"198",2022-03-08 00:16:25,1,303,100,47.7788345911356,5.84415927336368
"199",2022-03-08 00:16:30,1,303,100,49.8806898809089,6.14280709779467
"200",2022-03-08 00:16:35,1,303,100,49.4083061135931,6.36909652730476
"201",2022-03-09 00:00:00,1,303,200,48.243846722994,5.83379601571325
"202",2022-03-09 00:00:05,1,303,200,48.8843344861331,5.96561314805211
"203",2022-03-09 00:00:10,1,303,200,49.2188021474326,6.13292357643666
"204",2022-03-09 00:00:15,1,303,200,49.8905082269431,5.63311072030128
"205",2022-03-09 00:00:20,1,303,200,48.4920806570999,6.17548188733032
"206",2022-03-09 00:00:25,1,303,200,48.2822217357031,5.70789247920154
"207",2022-03-09 00:00:30,1,303,200,47.9027334174383,5.91029250040852
"208",2022-03-09 00:00:35,1,303,200,48.7422348459895,5.73362245914007
"209",2022-03-09 00:00:40,1,303,200,46.1641749474983,5.7597025510255
"210",2022-03-09 00:00:45,1,303,200,48.2891372169571,5.89585499989622
"211",2022-03-09 00:00:50,1,303,200,48.2395035629375,5.72402184694304
"212",2022-03-09 00:00:55,1,303,200,48.7584687298896,5.9400600478185
"213",2022-03-09 00:01:00,1,303,200,47.9843800358835,5.69436855638827
"214",2022-03-09 00:01:05,1,303,200,47.0636363310752,6.00534302275027
"215",2022-03-09 00:01:10,1,303,200,47.2155673415841,6.0644051821386
"216",2022-03-09 00:01:15,1,303,200,50.982822726246,5.84422177200467
"217",2022-03-09 00:01:20,1,303,200,48.5983500262866,6.31265515039841
"218",2022-03-09 00:01:25,1,303,200,49.7922301137659,6.02363257010415
"219",2022-03-09 00:01:30,1,303,200,48.7785751432471,5.90233114454786
"220",2022-03-09 00:01:35,1,303,200,47.3376444721955,5.96779672405646
"221",2022-03-09 00:01:40,1,303,200,47.45794440697,5.964481947612
"222",2022-03-09 00:01:45,1,303,200,48.6238507934409,6.42831877448529
"223",2022-03-09 00:01:50,1,303,200,49.0386432554333,5.78670794416924
"224",2022-03-09 00:01:55,1,303,200,49.6044729571028,6.13625883636494
"225",2022-03-09 00:02:00,1,303,200,49.4357082432895,6.26734900219011
"226",2022-03-09 00:02:05,1,303,200,49.4841692986858,5.98779974963326
"227",2022-03-09 00:02:10,1,303,200,50.7199676328277,6.33618334904851
"228",2022-03-09 00:02:15,1,303,200,49.0466110080812,6.48867869746115
"229",2022-03-09 00:02:20,1,303,200,48.0047314207056,6.48801092720802
"230",2022-03-09 00:02:25,1,303,200,47.7874195499736,6.0174093720807
"231",2022-03-09 00:02:30,1,303,200,48.1228492167492,6.24234297566074
"232",2022-03-09 00:02:35,1,303,200,48.6029224949825,5.55448894136784
"233",2022-03-09 00:02:40,1,303,200,48.3054527834963,5.57359410529158
"234",2022-03-09 00:02:45,1,303,200,49.4808163140092,5.79493513996513
"235",2022-03-09 00:02:50,1,303,200,50.883912522823,6.21163478096615
"236",2022-03-09 00:02:55,1,303,200,46.8808758460213,5.36626388246179
"237",2022-03-09 00:03:00,1,303,200,47.991568000965,6.11171547872201
"238",2022-03-09 00:03:05,1,303,200,47.9820758612654,5.82808422984438
"239",2022-03-09 00:03:10,1,303,200,46.0806195297718,5.7485997559365
"240",2022-03-09 00:03:15,1,303,200,47.4091258999904,6.05012797492722
"241",2022-03-09 00:03:20,1,303,200,47.7693816494401,5.95443933958109
"242",2022-03-09 00:03:25,1,303,200,47.6873351039078,6.21351333218365
"243",2022-03-09 00:03:30,1,303,200,49.7900225184651,6.34051082523948
"244",2022-03-09 00:03:35,1,303,200,47.3920393646622,6.21935427609435
"245",2022-03-09 00:03:40,1,303,200,45.7704560508268,6.2381891839037
"246",2022-03-09 00:03:45,1,303,200,48.3515526775216,6.21918093651113
"247",2022-03-09 00:03:50,1,303,200,47.1870843932207,5.88763158578923
"248",2022-03-09 00:03:55,1,303,200,47.9103983875857,6.092407080902
"249",2022-03-09 00:04:00,1,303,200,48.4007473496553,6.16959892234086
"250",2022-03-09 00:04:05,1,303,200,50.0658913691201,6.30215620318218
"251",2022-03-09 00:04:10,1,303,200,50.0860647379851,5.66865830978975
"252",2022-03-09 00:04:15,1,303,200,48.2398757726919,6.01246730169013
"253",2022-03-09 00:04:20,1,303,200,50.1472877704854,5.4964652704463
"254",2022-03-09 00:04:25,1,303,200,49.4108597937741,5.74562089028694
"255",2022-03-09 00:04:30,1,303,200,47.6685788633502,5.57087812198636
"256",2022-03-09 00:04:35,1,303,200,49.1517917496818,5.63657010338216
"257",2022-03-09 00:04:40,1,303,200,48.0370045705124,5.74235592246864
"258",2022-03-09 00:04:45,1,303,200,48.5864986909467,5.99166805336216
"259",2022-03-09 00:04:50,1,303,200,48.2870084702857,5.88869465281267
"260",2022-03-09 00:04:55,1,303,200,47.9595478717683,6.02625831293946
"261",2022-03-09 00:05:00,1,303,200,49.9249724133259,6.55053032942978
"262",2022-03-09 00:05:05,1,303,200,49.0565147928345,6.1626739475622
"263",2022-03-09 00:05:10,1,303,200,50.3915229742801,6.17208891127965
"264",2022-03-09 00:05:15,1,303,200,49.1105410417404,5.99041278259365
"265",2022-03-09 00:05:20,1,303,200,49.1174793255897,5.92444413210146
"266",2022-03-09 00:05:25,1,303,200,48.8354453618139,5.85977704997986
"267",2022-03-09 00:05:30,1,303,200,48.9645459848408,5.79403030692422
"268",2022-03-09 00:05:35,1,303,200,48.2320856068154,5.86720509196961
"269",2022-03-09 00:05:40,1,303,200,49.8217537915269,6.23222629494085
"270",2022-03-09 00:05:45,1,303,200,49.8041687909876,5.84388557632952
"271",2022-03-09 00:05:50,1,303,200,50.2833225701225,6.47331854933054
"272",2022-03-09 00:05:55,1,303,200,50.6935350307608,5.93711184056393
"273",2022-03-09 00:06:00,1,303,200,49.2866540694007,5.64212072574853
"274",2022-03-09 00:06:05,1,303,200,49.2188121166823,5.73492376029819
"275",2022-03-09 00:06:10,1,303,200,47.7104262154882,6.12374783330509
"276",2022-03-09 00:06:15,1,303,200,47.0367947605464,6.21863154093852
"277",2022-03-09 00:06:20,1,303,200,49.5882013682856,5.96638774832159
"278",2022-03-09 00:06:25,1,303,200,46.8631827605961,5.71859187594993
"279",2022-03-09 00:06:30,1,303,200,48.6292722353509,6.00146194694766
"280",2022-03-09 00:06:35,1,303,200,49.3274091142179,5.74974594579755
"281",2022-03-09 00:06:40,1,303,200,49.8821654769707,5.6433645870051
"282",2022-03-09 00:06:45,1,303,200,48.6140729679048,5.74234671531609
"283",2022-03-09 00:06:50,1,303,200,50.3364947957602,5.84212446468885
"284",2022-03-09 00:06:55,1,303,200,46.8086640072999,6.28037933374249
"285",2022-03-09 00:07:00,1,303,200,50.2335003388824,5.66056056343719
"286",2022-03-09 00:07:05,1,303,200,49.4669154523533,6.02879393300889
"287",2022-03-09 00:07:10,1,303,200,48.0673639619248,5.95095217548724
"288",2022-03-09 00:07:15,1,303,200,49.3823264164307,5.81143680194544
"289",2022-03-09 00:07:20,1,303,200,49.0041532686475,5.86309844032768
"290",2022-03-09 00:07:25,1,303,200,48.9250412255812,5.56445458246512
"291",2022-03-09 00:07:30,1,303,200,49.2852327589615,6.05876478712021
"292",2022-03-09 00:07:35,1,303,200,46.4232697772892,6.02591317099608
"293",2022-03-09 00:07:40,1,303,200,50.20117340293,6.084248925688
"294",2022-03-09 00:07:45,1,303,200,47.2630723472322,5.99007490723967
"295",2022-03-09 00:07:50,1,303,200,47.3325364516936,6.38706612812649
"296",2022-03-09 00:07:55,1,303,200,48.7957955293334,6.04193212550242
"297",2022-03-09 00:08:00,1,303,200,48.3357275480478,6.13833890475201
"298",2022-03-09 00:08:05,1,303,200,48.3212086216945,5.76265258541052
"299",2022-03-09 00:08:10,1,303,200,47.1599386928946,5.7256941435675
"300",2022-03-09 00:08:15,1,303,200,50.1485091974663,6.0102188394556
"301",2022-03-09 00:08:20,1,303,200,48.0683114046188,6.08774439439534
"302",2022-03-09 00:08:25,1,303,200,47.6384618269522,6.30056200776765
"303",2022-03-09 00:08:30,1,303,200,49.0588257139356,5.88611634917108
"304",2022-03-09 00:08:35,1,303,200,47.7725272839976,5.84320742166103
"305",2022-03-09 00:08:40,1,303,200,47.1668245749635,5.85424929697684
"306",2022-03-09 00:08:45,1,303,200,49.1842856826136,6.10069794845367
"307",2022-03-09 00:08:50,1,303,200,49.0772178731554,5.94730657573742
"308",2022-03-09 00:08:55,1,303,200,48.0463388421358,6.13092985731177
"309",2022-03-09 00:09:00,1,303,200,49.2065364393973,5.90797233472856
"310",2022-03-09 00:09:05,1,303,200,48.789008733941,5.6909344937098
"311",2022-03-09 00:09:10,1,303,200,49.5085129765789,6.27542160658528
"312",2022-03-09 00:09:15,1,303,200,50.5871903328602,6.29067956832656
"313",2022-03-09 00:09:20,1,303,200,50.7518139800542,6.03825295297064
"314",2022-03-09 00:09:25,1,303,200,47.5481762088513,5.91040134264555
"315",2022-03-09 00:09:30,1,303,200,49.8108133137397,5.90709890823298
"316",2022-03-09 00:09:35,1,303,200,49.8713645822083,6.01736896061322
"317",2022-03-09 00:09:40,1,303,200,48.290048450255,5.66481403393005
"318",2022-03-09 00:09:45,1,303,200,50.4251977382957,6.06975834793451
"319",2022-03-09 00:09:50,1,303,200,48.3184144917179,6.46717678178723
"320",2022-03-09 00:09:55,1,303,200,47.7810344398061,5.72435134981009
"321",2022-03-09 00:10:00,1,303,200,47.9662727137442,5.87270596951541
"322",2022-03-09 00:10:05,1,303,200,51.2355879703244,5.95983939041869
"323",2022-03-09 00:10:10,1,303,200,47.1305145211899,5.96470562570443
"324",2022-03-09 00:10:15,1,303,200,49.6056185182426,5.63957866093361
"325",2022-03-09 00:10:20,1,303,200,47.7751689781433,6.00437462264981
"326",2022-03-09 00:10:25,1,303,200,47.7277384013276,6.08852854105221
"327",2022-03-09 00:10:30,1,303,200,48.0156917209606,6.01356234284475
"328",2022-03-09 00:10:35,1,303,200,49.7269658620888,5.67903502815002
"329",2022-03-09 00:10:40,1,303,200,48.6786824258592,5.92353552330141
"330",2022-03-09 00:10:45,1,303,200,47.0222228223001,6.71085500889818
"331",2022-03-09 00:10:50,1,303,200,47.8858830111585,5.69250148618396
"332",2022-03-09 00:10:55,1,303,200,49.0830882072716,5.86845963060208
"333",2022-03-09 00:11:00,1,303,200,50.9313779581431,6.45015260148109
"334",2022-03-09 00:11:05,1,303,200,48.1376689246553,5.87119384448826
"335",2022-03-09 00:11:10,1,303,200,48.6600819129412,5.76802214479901
"336",2022-03-09 00:11:15,1,303,200,49.4319034059135,5.46566810945986
"337",2022-03-09 00:11:20,1,303,200,48.7431179328402,6.06049028113219
"338",2022-03-09 00:11:25,1,303,200,49.6930164341433,5.96176950308766
"339",2022-03-09 00:11:30,1,303,200,48.0004085614288,6.0640136590151
"340",2022-03-09 00:11:35,1,303,200,46.6236819257251,5.79848684135266
"341",2022-03-09 00:11:40,1,303,200,48.372657365011,5.48602127135957
"342",2022-03-09 00:11:45,1,303,200,48.0798101140955,6.31302400875872
"343",2022-03-09 00:11:50,1,303,200,48.1899078101585,5.86024280675392
"344",2022-03-09 00:11:55,1,303,200,48.6195356520062,6.16503706339268
"345",2022-03-09 00:12:00,1,303,200,47.105573837337,6.23860630114247
"346",2022-03-09 00:12:05,1,303,200,48.561677437144,5.65064028430377
"347",2022-03-09 00:12:10,1,303,200,47.9556245849511,5.60278157681782
"348",2022-03-09 00:12:15,1,303,200,46.5887900260937,5.99680787735515
"349",2022-03-09 00:12:20,1,303,200,51.1920716695198,5.77173472398919
"350",2022-03-09 00:12:25,1,303,200,49.8928481208031,5.89542698029399
"351",2022-03-09 00:12:30,1,303,200,48.5503519330802,6.27695557326426
"352",2022-03-09 00:12:35,1,303,200,49.1367430727838,6.06291150676507
"353",2022-03-09 00:12:40,1,303,200,49.6251413116489,6.04258384546531
"354",2022-03-09 00:12:45,1,303,200,49.3939168991729,5.30893949794663
"355",2022-03-09 00:12:50,1,303,200,50.2607617247629,6.22816754520773
"356",2022-03-09 00:12:55,1,303,200,47.4785310181588,6.55129836746447
"357",2022-03-09 00:13:00,1,303,200,46.3002712052827,5.89172169155539
"358",2022-03-09 00:13:05,1,303,200,46.5668948573119,5.85584967851219
"359",2022-03-09 00:13:10,1,303,200,47.1093643020308,6.20472105705986
"360",2022-03-09 00:13:15,1,303,200,51.7718388749536,5.77935857708472
"361",2022-03-09 00:13:20,1,303,200,50.9162883030084,6.27588598538615
"362",2022-03-09 00:13:25,1,303,200,46.5592259233714,5.69477011178474
"363",2022-03-09 00:13:30,1,303,200,47.7633352413547,6.2608393161979
"364",2022-03-09 00:13:35,1,303,200,47.4678923934423,5.8051923104378
"365",2022-03-09 00:13:40,1,303,200,49.6661768864931,5.89336060748883
"366",2022-03-09 00:13:45,1,303,200,47.8724643173205,5.6932323360705
"367",2022-03-09 00:13:50,1,303,200,49.7274972249923,5.64400865016263
